  Freq              AMPL              PHASE          REAL          IMAG
 0.3380000E+02   0.1012774E+01  -0.8038791E+00   0.1012674E+01  -0.1420909E-01
 0.3400000E+02   0.1012766E+01  -0.7758383E+00   0.1012673E+01  -0.1371338E-01
 0.3420000E+02   0.1012876E+01  -0.7495369E+00   0.1012789E+01  -0.1324995E-01
 0.3440000E+02   0.1013076E+01  -0.7261463E+00   0.1012995E+01  -0.1283902E-01
 0.3460000E+02   0.1013340E+01  -0.7061488E+00   0.1013263E+01  -0.1248872E-01
 0.3480000E+02   0.1013644E+01  -0.6894672E+00   0.1013570E+01  -0.1219736E-01
 0.3500000E+02   0.1013969E+01  -0.6756382E+00   0.1013898E+01  -0.1195656E-01
 0.3520000E+02   0.1014305E+01  -0.6640029E+00   0.1014237E+01  -0.1175456E-01
 0.3540000E+02   0.1014648E+01  -0.6538949E+00   0.1014582E+01  -0.1157954E-01
 0.3560000E+02   0.1015000E+01  -0.6447954E+00   0.1014936E+01  -0.1142237E-01
 0.3580000E+02   0.1015365E+01  -0.6364201E+00   0.1015303E+01  -0.1127806E-01
 0.3600000E+02   0.1015749E+01  -0.6287180E+00   0.1015687E+01  -0.1114579E-01
 0.3620000E+02   0.1016154E+01  -0.6217986E+00   0.1016094E+01  -0.1102752E-01
 0.3640000E+02   0.1016582E+01  -0.6158392E+00   0.1016524E+01  -0.1092644E-01
 0.3660000E+02   0.1017035E+01  -0.6110216E+00   0.1016977E+01  -0.1084580E-01
 0.3680000E+02   0.1017510E+01  -0.6075159E+00   0.1017453E+01  -0.1078861E-01
 0.3700000E+02   0.1018008E+01  -0.6054959E+00   0.1017951E+01  -0.1075800E-01
 0.3720000E+02   0.1018527E+01  -0.6051592E+00   0.1018470E+01  -0.1075750E-01
 0.3740000E+02   0.1019064E+01  -0.6067260E+00   0.1019007E+01  -0.1079104E-01
 0.3760000E+02   0.1019617E+01  -0.6104035E+00   0.1019559E+01  -0.1086233E-01
