  Freq              AMPL              PHASE          REAL          IMAG
 0.4620000E+02   0.1206894E+00   0.4742767E+02   0.8164885E-01   0.8887857E-01
 0.4640000E+02   0.1326446E+00   0.4855736E+02   0.8779348E-01   0.9943288E-01
 0.4660000E+02   0.1440088E+00   0.4980804E+02   0.9293616E-01   0.1100064E+00
 0.4680000E+02   0.1551365E+00   0.5127283E+02   0.9705536E-01   0.1210272E+00
 0.4700000E+02   0.1664905E+00   0.5297896E+02   0.1002453E+00   0.1329284E+00
 0.4720000E+02   0.1786071E+00   0.5489568E+02   0.1027110E+00   0.1461196E+00
 0.4740000E+02   0.1920517E+00   0.5694328E+02   0.1047583E+00   0.1609645E+00
 0.4760000E+02   0.2073697E+00   0.5900690E+02   0.1067819E+00   0.1777633E+00
 0.4780000E+02   0.2250393E+00   0.6095529E+02   0.1092548E+00   0.1967386E+00
 0.4800000E+02   0.2454347E+00   0.6266064E+02   0.1127183E+00   0.2180201E+00
 0.4820000E+02   0.2688014E+00   0.6401506E+02   0.1177713E+00   0.2416281E+00
 0.4840000E+02   0.2952448E+00   0.6494021E+02   0.1250550E+00   0.2674523E+00
 0.4860000E+02   0.3247267E+00   0.6538988E+02   0.1352296E+00   0.2952294E+00
 0.4880000E+02   0.3570675E+00   0.6534720E+02   0.1489395E+00   0.3245216E+00
 0.4900000E+02   0.3919503E+00   0.6481930E+02   0.1667649E+00   0.3547034E+00
 0.4920000E+02   0.4289267E+00   0.6383154E+02   0.1891618E+00   0.3849623E+00
 0.4940000E+02   0.4674288E+00   0.6242258E+02   0.2163946E+00   0.4143224E+00
 0.4960000E+02   0.5067880E+00   0.6064065E+02   0.2484709E+00   0.4416971E+00
 0.4980000E+02   0.5462680E+00   0.5854074E+02   0.2850930E+00   0.4659728E+00
 0.5000000E+02   0.5851103E+00   0.5618221E+02   0.3256453E+00   0.4861165E+00
 0.5020000E+02   0.6225918E+00   0.5362627E+02   0.3692279E+00   0.5012896E+00
 0.5040000E+02   0.6580825E+00   0.5093316E+02   0.4147410E+00   0.5109427E+00
 0.5060000E+02   0.6910953E+00   0.4815909E+02   0.4610052E+00   0.5148659E+00
 0.5080000E+02   0.7213156E+00   0.4535324E+02   0.5068929E+00   0.5131820E+00
 0.5100000E+02   0.7486043E+00   0.4255525E+02   0.5514411E+00   0.5062817E+00
 0.5120000E+02   0.7729735E+00   0.3979341E+02   0.5939197E+00   0.4947195E+00
 0.5140000E+02   0.7945371E+00   0.3708405E+02   0.6338434E+00   0.4790947E+00
 0.5160000E+02   0.8134484E+00   0.3443220E+02   0.6709288E+00   0.4599487E+00
 0.5180000E+02   0.8298324E+00   0.3183361E+02   0.7050119E+00   0.4376986E+00
 0.5200000E+02   0.8437292E+00   0.2927789E+02   0.7359496E+00   0.4126223E+00
 0.5220000E+02   0.8550572E+00   0.2675249E+02   0.7635314E+00   0.3848930E+00
 0.5240000E+02   0.8636032E+00   0.2424659E+02   0.7874217E+00   0.3546513E+00
 0.5260000E+02   0.8690398E+00   0.2175470E+02   0.8071461E+00   0.3220954E+00
 0.5280000E+02   0.8709652E+00   0.1927909E+02   0.8221228E+00   0.2875666E+00
 0.5300000E+02   0.8689565E+00   0.1683132E+02   0.8317316E+00   0.2516108E+00
 0.5320000E+02   0.8626260E+00   0.1443263E+02   0.8354027E+00   0.2150022E+00
 0.5340000E+02   0.8516721E+00   0.1211379E+02   0.8327077E+00   0.1787267E+00
 0.5360000E+02   0.8359188E+00   0.9914652E+01   0.8234347E+00   0.1439293E+00
 0.5380000E+02   0.8153413E+00   0.7883965E+01   0.8076346E+00   0.1118382E+00
 0.5400000E+02   0.7900784E+00   0.6079730E+01   0.7856346E+00   0.8367901E-01
 0.5420000E+02   0.7604361E+00   0.4570501E+01   0.7580180E+00   0.6059590E-01
 0.5440000E+02   0.7268887E+00   0.3437894E+01   0.7255806E+00   0.4358902E-01
 0.5460000E+02   0.6900830E+00   0.2780572E+01   0.6892705E+00   0.3347668E-01
 0.5480000E+02   0.6508582E+00   0.2719822E+01   0.6501250E+00   0.3088454E-01
 0.5500000E+02   0.6102930E+00   0.3406185E+01   0.6092149E+00   0.3626003E-01
 0.5520000E+02   0.5697967E+00   0.5024655E+01   0.5676070E+00   0.4990531E-01
 0.5540000E+02   0.5312549E+00   0.7791173E+01   0.5263507E+00   0.7201847E-01
 0.5560000E+02   0.4972174E+00   0.1192375E+02   0.4864892E+00   0.1027300E+00
 0.5580000E+02   0.4710431E+00   0.1756085E+02   0.4490911E+00   0.1421224E+00
 0.5600000E+02   0.4567840E+00   0.2461023E+02   0.4152906E+00   0.1902246E+00
 0.5620000E+02   0.4585227E+00   0.3259116E+02   0.3863216E+00   0.2469790E+00
 0.5640000E+02   0.4791850E+00   0.4065452E+02   0.3635345E+00   0.3121873E+00
 0.5660000E+02   0.5195565E+00   0.4789122E+02   0.3483835E+00   0.3854450E+00
 0.5680000E+02   0.5783232E+00   0.5369875E+02   0.3423851E+00   0.4660795E+00
 0.5700000E+02   0.6529695E+00   0.5789358E+02   0.3470491E+00   0.5531058E+00
 0.5720000E+02   0.7407026E+00   0.6058393E+02   0.3637946E+00   0.6452083E+00
 0.5740000E+02   0.8389530E+00   0.6200005E+02   0.3938639E+00   0.7407518E+00
 0.5760000E+02   0.9455149E+00   0.6238696E+02   0.4382440E+00   0.8378189E+00
 0.5780000E+02   0.1058518E+01   0.6195943E+02   0.4976056E+00   0.9342637E+00
 0.5800000E+02   0.1176350E+01   0.6089121E+02   0.5722580E+00   0.1027774E+01
