  Freq              AMPL              PHASE          REAL          IMAG
 0.2780000E+02   0.9069848E+00  -0.2096965E+01   0.9063775E+00  -0.3318728E-01
 0.2800000E+02   0.9103832E+00  -0.1921062E+01   0.9098716E+00  -0.3051840E-01
 0.2820000E+02   0.9134679E+00  -0.1767054E+01   0.9130335E+00  -0.2816772E-01
 0.2840000E+02   0.9162556E+00  -0.1627948E+01   0.9158858E+00  -0.2603012E-01
 0.2860000E+02   0.9187881E+00  -0.1497833E+01   0.9184742E+00  -0.2401634E-01
 0.2880000E+02   0.9211274E+00  -0.1372461E+01   0.9208632E+00  -0.2206255E-01
 0.2900000E+02   0.9233434E+00  -0.1249755E+01   0.9231238E+00  -0.2013868E-01
 0.2920000E+02   0.9254950E+00  -0.1129656E+01   0.9253152E+00  -0.1824608E-01
 0.2940000E+02   0.9276177E+00  -0.1013214E+01   0.9274726E+00  -0.1640306E-01
 0.2960000E+02   0.9297239E+00  -0.9015188E+00   0.9296088E+00  -0.1462811E-01
 0.2980000E+02   0.9318124E+00  -0.7951126E+00   0.9317227E+00  -0.1293066E-01
 0.3000000E+02   0.9338773E+00  -0.6939125E+00   0.9338088E+00  -0.1130997E-01
 0.3020000E+02   0.9359132E+00  -0.5973473E+00   0.9358623E+00  -0.9757352E-02
 0.3040000E+02   0.9379179E+00  -0.5044748E+00   0.9378815E+00  -0.8258022E-02
 0.3060000E+02   0.9398949E+00  -0.4140792E+00   0.9398704E+00  -0.6792605E-02
 0.3080000E+02   0.9418560E+00  -0.3248226E+00   0.9418409E+00  -0.5339564E-02
 0.3100000E+02   0.9438226E+00  -0.2354578E+00   0.9438146E+00  -0.3878641E-02
 0.3120000E+02   0.9458259E+00  -0.1450660E+00   0.9458228E+00  -0.2394714E-02
 0.3140000E+02   0.9479066E+00  -0.5330368E-01   0.9479062E+00  -0.8818608E-03
 0.3160000E+02   0.9501127E+00   0.3932252E-01   0.9501125E+00   0.6520694E-03
 0.3180000E+02   0.9524958E+00   0.1311449E+00   0.9524933E+00   0.2180175E-02
 0.3200000E+02   0.9551034E+00   0.2190460E+00   0.9550965E+00   0.3651421E-02
 0.3220000E+02   0.9579670E+00   0.2983526E+00   0.9579540E+00   0.4988337E-02
 0.3240000E+02   0.9610862E+00   0.3631583E+00   0.9610669E+00   0.6091620E-02
 0.3260000E+02   0.9644150E+00   0.4072787E+00   0.9643906E+00   0.6855346E-02
 0.3280000E+02   0.9678574E+00   0.4257719E+00   0.9678307E+00   0.7192200E-02
 0.3300000E+02   0.9712810E+00   0.4165024E+00   0.9712553E+00   0.7060508E-02
 0.3320000E+02   0.9745454E+00   0.3809639E+00   0.9745239E+00   0.6479777E-02
 0.3340000E+02   0.9775355E+00   0.3238744E+00   0.9775199E+00   0.5525661E-02
 0.3360000E+02   0.9801825E+00   0.2517853E+00   0.9801730E+00   0.4307381E-02
 0.3380000E+02   0.9824675E+00   0.1714556E+00   0.9824631E+00   0.2939995E-02
 0.3400000E+02   0.9844113E+00   0.8865465E-01   0.9844101E+00   0.1523194E-02
 0.3420000E+02   0.9860584E+00   0.7614357E-02   0.9860584E+00   0.1310428E-03
 0.3440000E+02   0.9874628E+00  -0.6899706E-01   0.9874621E+00  -0.1189128E-02
